objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,type,specobjid,class,subClass,redshift,plate,mjd,fiberid,sourceType,nvote,p_el,p_cw,p_acw,p_edge,p_dk,p_mg
1.23765E+18,188.9693625,-2.486968925,20.96762,18.92085,17.92861,17.50537,17.21524,1231,301,4,132,2.300847,2.261854,2.309445,2.314499,2.228807,2.078587,2.074522,2.067156,2.099438,2.071166,1.332602,1.497602,1.430017,1.402363,1.300614,2.399115,3.93064,4.238289,4.104329,3.46624,3,3.77242E+17,GALAXY,,0.1342477,335,52000,237,GALAXY,35,0.629000008,0,0.028999999,0.057,0.171000004,0.114
1.23765E+18,188.5100016,-1.655882042,25.78257,21.47507,19.50974,18.68539,18.16259,1140,301,5,238,-9999,2.382133,2.202977,2.269894,2.344382,2.100592,2.093979,2.103947,2.093245,2.10946,-9999,0.9991239,1.639213,1.612932,1.22083,-9999,1.641071,3.749006,4.730504,2.394885,3,3.77267E+17,GALAXY,,0.4509035,335,52000,329,GALAXY,27,0.740999997,0,0,0.074000001,0.185000002,0
1.23765E+18,188.3742284,-1.919693256,21.92882,20.23677,18.46221,17.91059,17.46671,1231,301,5,128,1.363477,2.315897,2.317315,2.310728,2.267301,2.075656,2.079957,2.021521,2.005493,2.074932,5.015301,1.288519,1.950061,1.725456,1.712977,6.233354,2.52229,5.972387,4.608714,5.851491,3,3.77275E+17,GALAXY,,0.3329582,335,52000,359,GALAXY,32,0.906000018,0,0,0,0.093999997,0
1.23765E+18,188.5992844,-2.071962288,23.79596,20.54501,18.90997,18.21835,17.79636,1231,301,5,129,-9999,1.995961,2.256393,2.28096,2.275019,2.063668,2.077063,2.064091,2.054635,2.081826,0.5842591,2.273487,2.02703,1.908449,1.745362,0.6579152,6.693093,5.461487,5.665468,5.806744,3,3.77283E+17,GALAXY,,0.3248455,335,52000,388,GALAXY,24,0.625,0.041999999,0,0.082999997,0.208000004,0.041999999
1.23765E+18,189.0076099,-2.437226088,26.42863,20.64289,18.89985,18.20024,17.81026,1231,301,4,132,-9999,2.394311,2.333079,2.343545,2.401424,2.080479,2.07277,2.066171,2.092052,2.078439,15.86598,1.223078,2.471152,2.361019,1.920472,16.41074,2.396049,9.880068,7.91181,8.394998,3,3.77296E+17,GALAXY,,0.4109033,335,52000,433,GALAXY,65,0.691999972,0,0.061999999,0.046,0.185000002,0.015
1.23765E+18,190.0296975,-1.871995605,23.26163,21.02026,19.13854,18.47833,17.97509,1231,301,5,139,-0.09646165,2.281069,2.325748,2.292212,2.236965,2.063106,2.091372,2.026613,2.009294,2.061563,9.277392,3.112559,2.925068,1.976797,3.721919,13.37229,8.508314,9.586736,6.144734,6.619808,3,3.7731E+17,GALAXY,,0.4182723,335,52000,484,GALAXY,57,0.526000023,0,0,0.07,0.246000007,0.158000007
1.23765E+18,189.6999196,-1.995368845,18.83722,18.23784,17.93312,17.56464,17.63714,1231,301,5,136,2.083179,2.125274,2.172289,2.158601,2.28497,2.074089,2.085156,2.040836,2.029067,2.073666,1.22167,1.331008,1.418962,1.307012,1.448007,2.612286,3.079314,3.402443,2.854193,3.337829,3,3.77313E+17,GALAXY,STARBURST,0.1297584,335,52000,495,QSO,62,0.564999998,0.032000002,0.016000001,0.144999996,0.241999999,0
1.23765E+18,189.7741974,-2.01232864,17.8661,16.73577,16.30467,16.15922,15.99866,1231,301,5,137,2.13308,2.277311,2.333668,2.352477,2.377616,2.057075,2.079047,2.044417,2.028564,2.080311,8.674061,8.343411,7.804996,6.317576,4.618988,15.46615,15.28952,15.4781,11.64772,7.644343,3,3.77313E+17,GALAXY,STARFORMING,0.008737908,335,52000,498,GALAXY,45,0.244000003,0.510999978,0.022,0.178000003,0.044,0
1.23765E+18,190.0833145,-2.449614863,22.5787,20.54296,18.75607,18.16384,17.75748,1231,301,4,139,2.847096,2.343506,2.39208,2.349556,2.379739,2.060359,2.081674,2.079908,2.079691,2.091292,-9999,1.179763,1.798233,1.800989,2.475752,-9999,2.108827,5.448538,5.496651,6.885403,3,3.77314E+17,GALAXY,,0.3223919,335,52000,502,GALAXY,52,0.808000028,0,0.018999999,0.018999999,0.153999999,0
1.23765E+18,190.0845367,-2.299360803,21.67117,19.89452,18.28625,17.68564,17.28902,1231,301,4,139,0.8422254,2.286388,2.302745,2.292819,2.370854,2.085747,2.08262,2.058012,2.073591,2.095566,0.7828637,1.494149,1.384866,1.469339,1.469533,1.561055,4.261731,3.744539,4.450818,4.429837,3,3.77319E+17,GALAXY,,0.2975915,335,52000,517,GALAXY,51,0.842999995,0,0,0.02,0.136999995,0
1.23765E+18,329.8866451,-8.732252608,23.28732,20.35015,18.6799,18.04497,17.63389,1659,301,2,166,-0.2278071,2.232865,2.325831,2.273883,2.285418,2.067437,2.066936,2.082006,2.078787,2.086396,5.079451,1.518184,1.586719,1.472944,1.43375,6.701052,4.123528,4.790123,4.348609,3.722068,3,8.0734E+17,GALAXY,,0.3449155,717,52468,252,GALAXY,61,0.787,0,0,0.130999997,0.082000002,0
1.23765E+18,329.5267954,-8.682056334,22.10755,20.03801,18.32195,17.75262,17.27243,1659,301,2,163,0.9776996,2.187274,2.386351,2.366732,2.348289,2.065532,2.072292,2.091417,2.082329,2.08481,5.728466,1.841405,1.903244,1.868434,1.828222,7.551362,4.684459,5.533191,5.971858,6.309556,3,8.07348E+17,GALAXY,,0.3147352,717,52468,281,GALAXY,21,0.810000002,0,0.094999999,0,0.094999999,0
1.23765E+18,333.6918739,-9.003050245,22.19222,19.69734,18.04663,17.47075,17.14169,1659,301,2,191,0.1360858,2.233119,2.332976,2.306771,2.345731,2.066651,2.092953,2.08656,2.080228,2.109896,3.127825,1.714906,1.783257,1.735334,1.694102,7.876311,4.835022,5.503926,5.46404,5.223107,3,8.08399E+17,GALAXY,,0.2877625,718,52206,9,GALAXY,62,0.676999986,0.016000001,0,0.032000002,0.241999999,0.032000002
1.23765E+18,333.3916503,-8.968790187,22.06042,19.73764,18.12647,17.57984,17.15792,1659,301,2,189,1.224748,2.290412,2.288207,2.281281,2.25144,2.086861,2.091887,2.090402,2.098828,2.108448,-9999,1.803322,1.555628,1.527443,1.576269,-9999,5.438943,4.698389,4.702962,4.528498,3,8.08412E+17,GALAXY,,0.2794602,718,52206,56,GALAXY,51,0.70599997,0.039000001,0.02,0.059,0.175999999,0
1.23765E+18,332.0995779,-9.0293513,24.37612,19.96907,18.31742,17.7098,17.27146,1659,301,2,180,-9999,2.377446,2.41283,2.409549,2.343856,2.07812,2.088655,2.079727,2.062374,2.093853,-9999,2.457692,2.39979,2.179758,2.155342,-9999,9.140295,7.096639,6.517861,6.792738,3,8.08443E+17,GALAXY,,0.362605,718,52206,169,GALAXY,60,0.833000004,0,0,0.017000001,0.150000006,0
1.23765E+18,332.1094323,-9.052511066,20.57941,18.65769,17.7792,17.69661,16.85437,1659,301,2,180,0.6197816,2.192279,2.389493,2.375674,2.370814,2.080486,2.086327,2.076355,2.068048,2.09136,3.907259,4.306766,3.203555,4.315462,2.686368,10.60757,8.669824,8.722322,12.46666,6.137394,3,8.08444E+17,GALAXY,BROADLINE,0.3592418,718,52206,174,GALAXY,50,0.180000007,0,0,0.039999999,0.660000026,0.119999997
1.23765E+18,331.794356,-8.817817879,21.8287,20.6309,18.85405,18.25875,17.82383,1659,301,2,178,0.2278371,2.263762,2.305896,2.347081,2.377374,2.06698,2.089452,2.080744,2.103656,2.096423,6.112999,2.448482,1.940681,1.671826,1.171197,8.842778,6.715298,5.362499,4.781813,2.650898,3,8.08456E+17,GALAXY,,0.3665801,718,52206,219,GALAXY,61,0.68900001,0,0.033,0.066,0.164000005,0.048999999
1.23765E+18,331.0392804,-8.897428368,23.88081,21.9535,19.837,19.05407,18.44347,1659,301,2,173,-9999,2.242842,2.159567,2.224616,2.370906,2.064939,2.081973,2.08122,2.099611,2.087142,-9999,0.7284051,0.9123054,0.9050906,1.14553,-9999,1.329515,1.935358,2.06326,2.536808,3,8.08476E+17,GALAXY,,0.4172592,718,52206,291,GALAXY,28,0.42899999,0,0,0.035999998,0.536000013,0
1.23765E+18,334.709755,-9.227214757,26.42363,21.42645,19.45261,18.72579,18.27605,1659,301,2,198,-9999,1.972755,2.264117,2.266873,2.415226,2.075233,2.07833,2.079661,2.096092,2.109171,-9999,1.202106,1.495241,1.581237,1.624977,-9999,2.857195,3.752172,4.019056,4.177287,3,8.09542E+17,GALAXY,,0.3577577,719,52203,71,GALAXY,57,0.578999996,0,0,0.035,0.386000007,0
1.23765E+18,333.8483974,-9.069293805,22.06295,19.5099,17.95806,17.37135,17.04237,1659,301,2,192,0.8110602,2.329686,2.413018,2.327047,2.211524,2.064825,2.082619,2.08156,2.095713,2.107349,2.334487,2.503896,2.666465,2.794541,2.03814,3.330652,7.326042,7.232378,7.90375,4.853227,3,8.09575E+17,GALAXY,,0.2939285,719,52203,193,GALAXY,29,0.861999989,0.034000002,0,0,0.103,0
1.23765E+18,333.6731149,-8.991508238,22.92825,21.54909,19.65479,19.05305,18.70582,1659,301,2,191,1.193212,2.22772,2.149018,2.132681,2.102243,2.06469,2.090203,2.085375,2.075916,2.110775,1.221987,1.490226,1.051959,1.040383,0.7635209,1.777708,3.875432,3.135248,3.390653,1.651227,3,8.09586E+17,GALAXY,,0.3684908,719,52203,233,GALAXY,34,0.352999985,0,0,0.118000001,0.206,0.324000001
1.23765E+18,333.0596368,-8.940280604,17.74403,16.3924,15.63522,15.29787,14.98084,1659,301,2,187,2.145128,2.249178,2.322894,2.371021,2.291807,2.099221,2.093642,2.094208,2.088586,2.099057,1.255057,1.438694,1.619079,1.73949,1.835556,4.568787,5.075967,5.261181,5.305885,5.306515,3,8.09595E+17,STAR,F9,-0.000101412,719,52203,264,GALAXY,34,0.79400003,0,0,0.118000001,0.088,0
1.23765E+18,333.1936678,-9.037576355,21.82928,19.49268,17.79741,17.19851,16.77883,1659,301,2,187,1.145815,2.230947,2.298525,2.327548,2.330384,2.07638,2.08808,2.081039,2.110174,2.095717,-9999,2.252351,2.215481,2.140436,1.707709,-9999,6.30426,7.04148,6.962403,4.999226,3,8.09596E+17,GALAXY,,0.2953295,719,52203,270,GALAXY,63,0.824999988,0.016000001,0,0.032000002,0.127000004,0
1.23765E+18,332.7959304,-9.10654862,22.33572,19.39552,17.84839,17.30041,16.8828,1659,301,2,185,0.3458425,2.278164,2.308813,2.323342,2.337829,2.07843,2.081431,2.075357,2.089718,2.09887,0.3864746,1.827515,1.682166,1.657641,1.88792,0.5192715,5.412516,5.066529,5.053076,5.685405,3,8.09609E+17,GALAXY,,0.2834708,719,52203,317,GALAXY,54,0.814999998,0,0.018999999,0.018999999,0.148000002,0
1.23765E+18,336.6530205,-9.394141971,24.51065,20.55301,18.75033,18.08177,17.63403,1659,301,2,210,1.578625,-9999,2.283584,2.36633,2.312585,2.086704,2.083461,2.09371,2.093727,2.106899,8.685086,1.460363,2.031369,1.837156,2.394041,9.214887,3.368205,5.360415,4.676891,7.69854,3,8.10651E+17,GALAXY,,0.3225201,720,52206,12,GALAXY,56,0.625,0.017999999,0,0.107000001,0.25,0
1.23765E+18,336.6896173,-9.267227244,22.66023,20.2347,18.20519,17.65298,17.32631,1659,301,2,211,1.118257,2.140576,2.403178,2.359181,2.272452,2.09242,2.096697,2.093117,2.111568,2.11262,-9999,-9999,3.541076,3.229954,0.779089,-9999,-9999,11.53381,11.54812,1.274258,3,8.10667E+17,GALAXY,,0.2556532,720,52206,69,GALAXY,48,0.25,0,0,0.021,0.187999994,0.541999996
1.23765E+18,335.9494341,-9.312602852,23.90502,22.37873,18.73946,19.8486,19.36844,1659,301,2,206,2.04397,0.3996907,2.434867,0.1178324,1.924952,2.085284,2.067517,2.090025,2.093182,2.102994,5.074332,0.198346,1.762346,0.286437,0.2546093,5.794323,0.2689247,4.348743,0.5009284,0.3768045,3,8.10693E+17,GALAXY,,0.3635822,720,52206,163,GALAXY,55,0.582000017,0,0.017999999,0.055,0.308999985,0.035999998
1.23765E+18,335.7163673,-9.22268659,21.65316,20.77552,18.87658,18.20481,17.70896,1659,301,2,204,1.839414,2.313846,2.329075,2.299942,2.220474,2.078546,2.080999,2.09984,2.100462,2.116374,1.392873,1.141132,1.490267,1.526588,1.515918,2.842128,3.050152,4.099407,4.462811,5.153426,3,8.107E+17,GALAXY,,0.3571271,720,52206,189,GALAXY,51,0.783999979,0,0.039000001,0.02,0.157000005,0
1.23766E+18,219.5237989,49.50584674,23.11235,20.59088,18.79995,18.19514,17.87264,3180,301,3,95,0.1363861,2.176146,2.24527,2.298035,2.366282,2.090597,2.084697,2.084968,2.09993,2.087668,4.066213,1.302271,1.38697,1.386134,1.336651,5.137017,3.052267,4.019327,4.224797,3.713101,3,1.17893E+18,GALAXY,,0.3561954,1047,52733,424,GALAXY,31,0.773999989,0,0,0,0.225999996,0
1.23766E+18,219.7886348,49.53069156,21.72235,20.35943,18.73555,18.13729,17.76944,3180,301,3,96,1.728299,2.399734,2.298732,2.323331,2.308275,2.070162,2.107271,2.103067,2.099215,2.106925,4.203495,1.892758,1.725891,1.819513,1.558646,7.134519,5.496841,5.075258,5.758853,5.182772,3,1.17894E+18,GALAXY,,0.3148156,1047,52733,432,GALAXY,32,0.811999977,0,0,0.030999999,0.125,0.030999999
1.23766E+18,219.8372957,49.52363491,22.46138,20.39317,18.69067,18.03321,17.57339,3180,301,3,96,-0.09746508,2.274537,2.356692,2.386404,2.330632,2.06997,2.106641,2.101287,2.096828,2.111862,6.823552,1.767406,2.004108,2.205183,1.902629,8.744334,4.64913,5.302286,6.381612,5.324296,3,1.17894E+18,GALAXY,,0.3554232,1047,52733,438,GALAXY,31,0.805999994,0.032000002,0,0.064999998,0.097000003,0
1.23766E+18,219.4930374,49.42673199,24.5021,20.7562,19.02105,18.31145,17.95332,3180,301,3,95,-9999,2.135122,2.200965,2.202464,2.200791,2.082564,2.090345,2.099206,2.114137,2.085681,-9999,1.198292,1.225999,1.175643,1.028241,-9999,3.660428,3.563239,3.331949,3.06428,3,1.17894E+18,GALAXY,,0.3573489,1047,52733,439,GALAXY,17,0.647000015,0.059,0,0.059,0.234999999,0
1.23766E+18,220.0379491,49.89236645,22.24663,19.91046,18.3029,17.73254,17.28155,3180,301,4,96,1.11116,2.203916,2.302948,2.294933,2.288894,2.084848,2.097985,2.093531,2.110234,2.099111,3.437956,1.754398,1.809156,1.602309,1.499,8.411065,5.416323,5.468003,5.224091,3.937408,3,1.17894E+18,GALAXY,,0.2661382,1047,52733,462,GALAXY,35,0.57099998,0,0.114,0.086000003,0.086000003,0.143000007
1.23766E+18,220.085853,49.84250715,21.98413,19.7523,18.08185,17.48583,17.24393,3180,301,4,96,0.8395234,2.384963,2.365393,2.371927,2.253955,2.093181,2.099839,2.100321,2.101321,2.107988,0.4033274,2.2069,2.083909,2.164494,2.15964,0.4383783,5.871976,5.842751,6.639248,7.649043,3,1.17894E+18,GALAXY,,0.3127229,1047,52733,463,GALAXY,46,0.80400002,0,0,0.064999998,0.129999995,0
1.23766E+18,220.0166495,49.76939539,22.96209,21.14171,19.23776,18.50073,18.0659,3180,301,4,96,5.914834,2.253355,2.272351,2.317574,2.232684,2.095662,2.087407,2.097705,2.104484,2.108746,1.132211,1.14135,1.767565,1.562445,1.609243,4.094237,2.208957,4.754517,5.095994,4.314295,3,1.17895E+18,GALAXY,,0.4085211,1047,52733,468,GALAXY,62,0.790000021,0,0,0.016000001,0.194000006,0
1.23766E+18,219.887005,49.47435635,23.7814,21.18076,19.33519,18.64035,18.16255,3180,301,3,96,-9999,2.221296,2.242036,2.287213,2.211444,2.081955,2.094884,2.095886,2.104654,2.104627,4.663523,1.608577,1.343748,1.106816,1.357445,6.012166,5.044613,3.844192,3.551443,5.318341,3,1.17895E+18,GALAXY,,0.3800375,1047,52733,474,GALAXY,39,0.691999972,0,0,0.077,0.231000006,0
1.23766E+18,221.0673814,49.48117898,19.58329,18.39532,17.77749,17.42971,17.17346,3180,301,4,101,2.060817,2.010598,2.06488,2.120298,2.136222,2.097284,2.093325,2.069865,2.112684,2.106153,2.126582,2.099883,1.969702,1.97103,1.949571,4.937798,4.021591,3.878634,3.925688,3.904253,3,1.17895E+18,GALAXY,STARFORMING,0.1088283,1047,52733,485,GALAXY,35,0.456999987,0.086000003,0.057,0.143000007,0.256999999,0
1.23766E+18,221.1844671,49.31673042,21.37096,19.23929,17.85761,17.32675,16.96842,3180,301,4,102,0.6151165,2.381614,2.368468,2.337705,2.357915,2.07025,2.093354,2.09057,2.104412,2.129932,4.78508,2.437117,2.351917,2.389172,2.179798,9.455452,7.511909,7.854582,8.538458,6.280382,3,1.17895E+18,GALAXY,,0.2162241,1047,52733,491,GALAXY,53,0.81099999,0.018999999,0.018999999,0.037999999,0.112999998,0
1.23766E+18,221.5190365,49.28065829,18.80616,17.54692,17.28589,17.23134,16.97855,3180,301,4,103,2.245919,2.35185,2.34072,2.286761,2.285511,2.094009,2.070221,2.08713,2.094594,2.111525,2.269482,5.185348,5.646265,5.049788,4.774106,12.97191,12.37601,12.7888,10.47397,10.79448,3,1.17896E+18,GALAXY,STARBURST,0.007473012,1047,52733,520,GALAXY,33,0.363999993,0.061000001,0,0.393999994,0.151999995,0.029999999
1.23766E+18,224.187647,47.40697644,19.91887,18.73264,18.30056,17.85758,17.77321,3180,301,2,120,2.361988,2.196097,2.255996,2.250169,2.234147,2.075562,2.103249,2.083,2.11407,2.093348,1.722349,1.463627,1.495009,1.372347,1.311558,5.297587,4.601521,4.537703,4.530939,3.629359,3,1.17997E+18,GALAXY,STARBURST,0.0846605,1048,52736,98,QSO,21,0.57099998,0,0,0.048,0.381000012,0
1.23766E+18,223.6440801,47.59455492,19.59481,18.89745,18.89877,18.66224,18.85901,3180,301,2,117,2.103716,2.139873,2.145486,2.165599,2.179638,2.064106,2.097125,2.10699,2.123036,2.097783,0.9148533,0.964111,0.9191901,0.8838915,0.8449866,2.085857,2.105507,2.102129,2.089967,1.658851,3,1.17998E+18,GALAXY,STARBURST,0.07000107,1048,52736,140,QSO,25,0.239999995,0.039999999,0,0.039999999,0.680000007,0
1.23766E+18,222.7048001,47.97821247,23.47843,20.41639,18.67844,18.00402,17.64643,3180,301,2,112,0.8555519,2.291317,2.338848,2.405662,2.43036,2.047472,2.085856,2.095738,2.109087,2.096096,-9999,3.01439,2.197517,2.285753,2.107656,-9999,8.574663,7.320955,7.503345,7.312023,3,1.17999E+18,GALAXY,,0.3579428,1048,52736,180,GALAXY,61,0.787,0.016000001,0.016000001,0.033,0.148000002,0
1.23766E+18,223.3658244,47.51659348,26.1676,20.72719,18.90682,18.31413,17.9131,3180,301,2,116,-9999,2.339073,2.314943,2.326579,2.401142,2.068899,2.086763,2.101857,2.147565,2.092914,-9999,2.665512,2.315358,2.086381,2.604566,-9999,5.816054,6.638828,6.62002,7.783753,3,1.18E+18,GALAXY,,0.3586576,1048,52736,212,GALAXY,26,0.537999988,0,0.037999999,0.077,0.345999986,0
1.23766E+18,223.3707611,47.59954649,19.62845,19.08426,18.6089,18.59585,18.39821,3180,301,2,116,2.069816,2.129482,2.191415,2.200734,2.252388,2.072969,2.085269,2.106253,2.137589,2.092355,0.8719078,0.9140714,0.9254133,0.9089316,1.040166,1.775799,2.099782,2.414399,2.510049,2.378992,3,1.18E+18,GALAXY,STARBURST,0.2998608,1048,52736,213,QSO,59,0.492000014,0,0.017000001,0.119000003,0.372999996,0
1.23766E+18,222.2642213,48.01776523,23.15977,19.74488,18.17046,17.56566,17.20475,3180,301,2,110,-0.2038418,2.426283,2.320689,2.331339,2.308045,2.060392,2.084051,2.095663,2.129248,2.102503,0.2265085,2.363878,2.123403,1.895667,1.50859,0.2601721,7.93081,6.579145,5.811952,4.268346,3,1.18001E+18,GALAXY,,0.2881435,1048,52736,239,GALAXY,61,0.787,0,0,0.033,0.130999997,0.048999999
1.23766E+18,221.6848572,49.33839403,21.41702,19.2848,17.77404,17.24273,16.89867,3180,301,4,104,2.851211,2.316343,2.281285,2.319057,2.24039,2.081665,2.085446,2.090065,2.101393,2.118039,2.202576,2.01917,1.82899,1.716921,1.66742,7.846186,6.671656,5.643088,5.781229,5.892883,3,1.18003E+18,GALAXY,,0.2470678,1048,52736,326,GALAXY,50,0.800000012,0,0,0.059999999,0.140000001,0
1.23765E+18,318.8018731,9.456363203,21.76295,19.19966,17.73979,17.13896,16.68512,1739,301,1,31,0.9567952,2.353908,2.394476,2.404189,2.344071,2.067529,2.084537,2.094441,2.116014,2.052886,6.594357,2.170161,1.898033,1.830451,1.909325,8.378489,5.310596,5.221749,5.11022,4.776376,3,8.19671E+17,GALAXY,,0.2241198,728,52520,57,GALAXY,25,0.439999998,0.039999999,0,0.439999998,0,0.079999998
1.23765E+18,318.4965423,9.382183573,24.71753,20.78016,19.01152,18.32615,17.90494,1739,301,1,29,0.5587008,2.493126,2.312016,2.27395,2.312575,2.07499,2.073159,2.083129,2.129399,2.056965,-9999,1.895267,1.178216,1.128203,1.160837,-9999,3.839927,3.048183,2.816831,2.700198,3,8.19682E+17,GALAXY,,0.3318458,728,52520,96,GALAXY,28,0.67900002,0,0,0.143000007,0.179000005,0
1.23765E+18,318.4804899,9.410550805,22.78374,21.27233,19.34113,18.52385,18.10166,1739,301,1,29,1.718785,2.254555,2.330688,2.304793,2.204835,2.073413,2.074955,2.093731,2.155689,2.05736,-9999,1.336923,1.721954,1.457637,1.139704,-9999,3.784073,5.853657,4.825046,2.839307,3,8.19683E+17,GALAXY,,0.4363218,728,52520,100,GALAXY,36,0.583000004,0,0,0.028000001,0.388999999,0
1.23765E+18,318.3298378,9.359065351,25.61738,21.15054,19.10415,18.5049,18.12514,1739,301,1,28,-9999,2.097164,2.305648,2.271695,2.15982,2.07724,2.083027,2.103457,2.082083,2.030549,-9999,1.360733,1.202812,1.206772,1.083862,-9999,4.029727,3.371202,3.462982,3.201528,3,8.19691E+17,GALAXY,,0.3200875,728,52520,131,GALAXY,26,0.846000016,0,0,0,0.153999999,0
1.23765E+18,317.5872721,9.320976762,17.72115,16.10543,15.65305,15.38068,15.3085,1739,301,1,23,2.114363,2.020438,2.246304,2.239946,2.091827,2.068551,2.074956,2.095337,2.142866,2.056518,0.8891946,0.8092337,0.7670563,0.6896385,0.7816156,1.84058,1.73727,1.688971,1.602512,1.817941,3,8.19722E+17,STAR,F9,3.12E-05,728,52520,244,GALAXY,54,0.5,0.018999999,0.018999999,0.074000001,0.370000005,0.018999999
1.23765E+18,317.8290821,9.417482613,22.10818,21.58496,19.39595,18.71594,18.31015,1739,301,1,25,0.9306245,2.298752,2.332984,2.294452,2.190714,2.06766,2.06724,2.09396,2.185697,2.073952,0.2884043,0.03285889,1.309904,1.284663,1.337898,0.3391204,0.05360129,3.936601,3.926536,4.931525,3,8.19725E+17,GALAXY,,0.3473271,728,52520,253,GALAXY,33,0.697000027,0.029999999,0,0.061000001,0.181999996,0.029999999
1.23765E+18,319.5232869,9.626356803,18.6992,16.34769,15.23992,14.92857,14.88904,1739,301,1,36,2.106601,2.050216,1.948468,1.954528,1.996899,2.088809,2.089743,2.096343,2.121346,2.071946,0.927915,0.7994735,0.6625866,0.6672108,0.7583905,1.769189,1.581852,1.307096,1.354494,1.53311,3,8.20807E+17,STAR,K5,-0.000190739,729,52468,96,GALAXY,26,0.38499999,0.037999999,0,0.037999999,0.537999988,0
1.23765E+18,319.277761,9.591511458,24.13141,20.28927,18.64959,17.99887,17.53761,1739,301,1,35,-9999,2.271626,2.352646,2.332991,2.372679,2.071785,2.084238,2.1097,2.116044,2.05486,-9999,1.343799,1.306185,1.291959,1.530537,-9999,3.830382,3.752179,3.847073,3.542843,3,8.20816E+17,GALAXY,,0.2890697,729,52468,126,GALAXY,35,0.200000003,0,0,0.028999999,0.542999983,0.229000002
1.23765E+18,319.2754645,9.633248408,18.40773,16.86019,16.25274,16.01941,15.88654,1739,301,1,35,1.962881,2.008418,2.082595,2.14057,2.073605,2.073331,2.085752,2.109238,2.112154,2.060749,0.9482595,0.8584432,0.7225209,0.6743633,0.8017685,1.665958,1.663002,1.502748,1.466346,1.622212,3,8.20819E+17,STAR,F9,-0.000132496,729,52468,138,GALAXY,41,0.488000005,0,0.024,0,0.463,0.024
1.23766E+18,321.7211712,10.00910081,19.43039,18.05173,17.38686,17.07678,16.92854,2507,301,1,32,2.315624,2.254014,2.353616,2.267292,2.286514,2.130786,2.138294,2.107287,2.149044,2.097879,1.485388,1.174162,1.373309,1.651139,1.486806,3.760366,3.639334,3.863684,3.980978,3.595822,3,8.21941E+17,STAR,F9,-0.000123046,730,52466,124,GALAXY,19,0.368000001,0,0.052999999,0.104999997,0.263000011,0.210999995
1.23765E+18,323.7640553,10.52986681,19.52204,18.37143,17.88247,17.57745,17.46306,1739,301,1,65,2.159163,2.118334,2.164819,2.162892,2.017072,2.066709,2.074266,2.087689,2.169031,2.064856,2.020977,1.699637,1.750156,1.713691,1.779942,5.888065,3.477168,3.633431,3.565288,4.299528,3,8.2306E+17,GALAXY,STARFORMING,0.08693326,731,52460,99,GALAXY,28,0.5,0.035999998,0.035999998,0.32100001,0.107000001,0
